slope,intercept,r_value,p_value,std_err,C_rel,temperature,file
-0.0012977762059316086,-0.14917842717166374,-0.9990208453792432,0.0,2.102806237106794e-06,0.2254412385070316,240.0,SR_TGA_0095_Z01_P1-001-3_BM_iso240_ratio_2_repro_02.txt
-0.00037846840194113036,-0.21133062162629568,-0.9976200827917732,0.0,5.214906151335384e-07,0.13401509032370815,240.0,SR_TGA_0095_Z01_P1-001-3_BM_iso240_ratio_3_repro_01.txt
-0.0004150444444171341,-0.2106950518171975,-0.9976037870451352,0.0,6.008451406668367e-07,0.1450095945003748,240.0,SR_TGA_0095_Z01_P1-001-3_BM_iso240_ratio_3_repro_02.txt
-0.0004922542566784654,-0.2206527422879212,-0.9979886893995059,0.0,7.117398631146763e-07,0.17179619666427695,240.0,SR_TGA_0095_Z01_P1-001-3_BM_iso240_ratio_4_repro_01.txt
-0.0005824780718877323,-0.21774740065951004,-0.9981881210644634,0.0,8.68874127205176e-07,0.17641945397725714,240.0,SR_TGA_0095_Z01_P1-001-3_BM_iso240_ratio_4_repro_02.txt
-0.0006017468787849381,-0.20343976442289968,-0.9984650034833316,0.0,8.365876289185823e-07,0.17128876180676653,240.0,SR_TGA_0095_Z01_P1-001-3_BM_iso240_ratio_4_repro_03.txt
-0.00034356987570260066,-0.2001703190632398,-0.9989222894252701,0.0,3.013083693407473e-07,0.11771551554887207,245.0,SR_TGA_0095_Z01_P1-001-3_BM_iso245_ratio_1_repro_01.txt
-0.004839998804428168,-0.06117495348910362,-0.9995253003994556,8.38840024166e-312,1.0419512912314617e-05,0.4462182385007955,250.0,SR_TGA_0095_Z01_P1-001-3_BM_iso250_ratio_1_repro_01.txt
-0.004989267848018493,-0.06275727881729354,-0.9996195199622857,2.750529419486e-312,9.75922149868927e-06,0.4288131749826221,250.0,SR_TGA_0095_Z01_P1-001-3_BM_iso250_ratio_1_repro_02.txt
-0.00034682899664859675,-0.1903476636723035,-0.9991169153640965,0.0,2.761818230473785e-07,0.103436077190795,250.0,SR_TGA_0095_Z01_P1-001-3_BM_iso250_ratio_1_repro_03.txt
-0.002077682879419179,-0.15486711299482936,-0.9987485301882234,0.0,4.830069560350283e-06,0.23272606688661193,250.0,SR_TGA_0095_Z01_P1-001-3_BM_iso250_ratio_2_repro_01.txt
-0.0018602396139534494,-0.15163845527585829,-0.9987749874945201,0.0,4.0454772756699085e-06,0.21618348760281558,250.0,SR_TGA_0095_Z01_P1-001-3_BM_iso250_ratio_2_repro_02.txt
-0.0008086537427379056,-0.18646096268023304,-0.998522670516517,0.0,1.2756290851539447e-06,0.1569997618297301,250.0,SR_TGA_0095_Z01_P1-001-3_BM_iso250_ratio_3_repro_01.txt
-0.0007109111785487292,-0.2068843397325406,-0.9981010045324334,0.0,1.1985582194234095e-06,0.15501941374138006,250.0,SR_TGA_0095_Z01_P1-001-3_BM_iso250_ratio_3_repro_02.txt
-0.0009740513939017241,-0.2315834439301857,-0.9980740414509499,0.0,1.9498888309907847e-06,0.17152853936944384,250.0,SR_TGA_0095_Z01_P1-001-3_BM_iso250_ratio_4_repro_01.txt
-0.0009608430400581437,-0.24757756946079623,-0.9974265897084639,0.0,2.22445139275485e-06,0.1872876087608236,250.0,SR_TGA_0095_Z01_P1-001-3_BM_iso250_ratio_4_repro_02.txt
-0.0012434743909793217,-0.2305123996716968,-0.9979270665777961,0.0,2.922288220567206e-06,0.19256759095487475,250.0,SR_TGA_0095_Z01_P1-001-3_BM_iso250_ratio_4_repro_03.txt
